Animal_ID,Name_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type_Intake,Sex_upon_Intake,Age_upon_Intake,Breed_Intake,Color_Intake,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,year_intake,month_intake,year_outcome,month_outcome,birth_year,birth_month,Time_In_Shelter,Neutered_Spayed_In_Shelter,percent
A815330,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Mixed-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A815321,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815318,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815316,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Cross-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815315,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815314,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815313,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Cross-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815311,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815310,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815309,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Pure-Breed,Pure-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815308,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815302,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815301,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815298,Unnamed,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.057692307692307696,Pure-Breed,Pure-Color,Intact Male,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815297,Unnamed,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.057692307692307696,Pure-Breed,Pure-Color,Intact Male,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815296,Unnamed,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.057692307692307696,Pure-Breed,Pure-Color,Intact Female,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815295,Unnamed,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.057692307692307696,Pure-Breed,Pure-Color,Intact Female,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815294,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,5.0,Pure-Breed,Mixed-Color,Neutered Male,5.0,0.0,2020,3,2020,3,2015,3,0.0,No,0.14641288433382138
A815293,Named,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,7.0,Pure-Breed,Mixed-Color,Spayed Female,7.0,0.0,2020,3,2020,3,2013,3,0.0,No,0.14641288433382138
A815289,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815287,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815286,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815285,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815283,Named,Austin (TX),Public Assist,Normal,Dog,Intact Male,3.0,Cross-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A815274,Named,Austin (TX),Stray,Normal,Dog,Neutered Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815272,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Mixed-Breed,Pure-Color,Intact Female,0.038461538461538464,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815271,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Mixed-Breed,Pure-Color,Intact Female,0.038461538461538464,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815270,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,0.038461538461538464,Mixed-Breed,Pure-Color,Intact Male,0.038461538461538464,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815269,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Mixed-Breed,Pure-Color,Intact Female,0.038461538461538464,0.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815268,Unnamed,Austin (TX),Public Assist,Nursing,Dog,Intact Female,0.0,Pure-Breed,Mixed-Color,Intact Female,0.019230769230769232,0.0,2020,3,2020,3,2020,3,0.019230769230769232,No,0.14641288433382138
A815267,Unnamed,Austin (TX),Public Assist,Nursing,Dog,Intact Male,0.0,Pure-Breed,Mixed-Color,Intact Male,0.019230769230769232,0.0,2020,3,2020,3,2020,3,0.019230769230769232,No,0.14641288433382138
A815266,Unnamed,Austin (TX),Public Assist,Nursing,Dog,Intact Female,0.0,Pure-Breed,Mixed-Color,Intact Female,0.019230769230769232,0.0,2020,3,2020,3,2020,3,0.019230769230769232,No,0.14641288433382138
A815265,Unnamed,Austin (TX),Public Assist,Nursing,Dog,Intact Male,0.0,Pure-Breed,Mixed-Color,Intact Male,0.019230769230769232,0.0,2020,3,2020,3,2020,3,0.019230769230769232,No,0.14641288433382138
A815264,Unnamed,Austin (TX),Public Assist,Nursing,Dog,Intact Male,0.0,Pure-Breed,Mixed-Color,Intact Male,0.019230769230769232,0.0,2020,3,2020,3,2020,3,0.019230769230769232,No,0.14641288433382138
A815263,Unnamed,Austin (TX),Public Assist,Nursing,Dog,Intact Female,0.0,Pure-Breed,Mixed-Color,Intact Female,0.019230769230769232,0.0,2020,3,2020,3,2020,3,0.019230769230769232,No,0.14641288433382138
A815262,Named,Austin (TX),Public Assist,Normal,Dog,Neutered Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815261,Named,Austin (TX),Public Assist,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815258,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Pure-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A815255,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815253,Named,Austin (TX),Stray,Normal,Dog,Neutered Male,12.0,Pure-Breed,Pure-Color,Neutered Male,12.0,0.0,2020,3,2020,3,2008,3,0.0,No,0.14641288433382138
A815252,Named,Austin (TX),Stray,Injured,Cat,Intact Male,3.0,Pure-Breed,Pure-Color,Intact Male,3.0,1.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A815250,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,Mixed-Breed,Mixed-Color,Intact Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,No,0.14641288433382138
A815248,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4.0,Cross-Breed,Pure-Color,Neutered Male,4.0,0.0,2020,3,2020,3,2016,3,0.0,No,0.14641288433382138
A815238,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815236,Named,Austin (TX),Owner Surrender,Sick,Dog,Neutered Male,9.0,Pure-Breed,Mixed-Color,Neutered Male,9.0,1.0,2020,3,2020,3,2011,3,0.0,No,0.14641288433382138
A815231,Unnamed,Austin (TX),Stray,Normal,Other,Unknown,1.0,Pure-Breed,Mixed-Color,Unknown,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815229,Named,Austin (TX),Public Assist,Normal,Dog,Intact Female,1.0,Pure-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815227,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Pure-Breed,Mixed-Color,Intact Female,0.08333333333333333,0.0,2020,3,2020,3,2020,1,0.0,No,0.14641288433382138
A815226,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Male,0.019230769230769232,Pure-Breed,Mixed-Color,Intact Male,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815225,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Male,0.019230769230769232,Pure-Breed,Mixed-Color,Intact Male,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815224,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Female,0.019230769230769232,Pure-Breed,Pure-Color,Intact Female,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815221,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Male,0.019230769230769232,Pure-Breed,Mixed-Color,Intact Male,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815220,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Male,0.019230769230769232,Pure-Breed,Mixed-Color,Intact Male,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815219,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Female,0.019230769230769232,Pure-Breed,Pure-Color,Intact Female,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815218,Unnamed,Austin (TX),Public Assist,Normal,Dog,Intact Female,0.019230769230769232,Pure-Breed,Pure-Color,Intact Female,0.057692307692307696,0.0,2020,3,2020,3,2020,2,0.038461538461538464,No,0.14641288433382138
A815217,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.9166666666666666,Mixed-Breed,Mixed-Color,Neutered Male,0.9166666666666666,0.0,2020,3,2020,3,2019,4,0.0,Yes,0.33444816053511706
A815216,Named,Austin (TX),Public Assist,Normal,Dog,Intact Female,3.0,Pure-Breed,Pure-Color,Intact Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A815215,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,7.0,Pure-Breed,Pure-Color,Intact Male,7.0,0.0,2020,3,2020,3,2013,3,0.0,No,0.14641288433382138
A815214,Unnamed,Other (TX),Stray,Normal,Dog,Intact Male,1.0,Cross-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815212,Unnamed,Austin (TX),Abandoned,Normal,Dog,Intact Female,0.07692307692307693,Mixed-Breed,Mixed-Color,Intact Female,0.07692307692307693,1.0,2020,3,2020,3,2020,2,0.0,No,0.14641288433382138
A815210,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.25,0.0,2020,3,2020,3,2019,12,0.08333333333333334,Yes,0.33444816053511706
A815207,Unnamed,Austin (TX),Stray,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815204,Named,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Cross-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815203,Named,Other (TX),Public Assist,Pregnant,Dog,Intact Female,2.0,Pure-Breed,Mixed-Color,Intact Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815200,Named,Other (TX),Public Assist,Pregnant,Dog,Intact Female,2.0,Pure-Breed,Pure-Color,Intact Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815193,Named,Austin (TX),Stray,Normal,Dog,Neutered Male,0.9166666666666666,Pure-Breed,Pure-Color,Neutered Male,0.9166666666666666,0.0,2020,3,2020,3,2019,4,0.0,No,0.14641288433382138
A815191,Unnamed,Austin (TX),Stray,Injured,Dog,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815187,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815185,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815184,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815183,Unnamed,Austin (TX),Stray,Normal,Dog,Neutered Male,7.0,Pure-Breed,Pure-Color,Neutered Male,7.0,0.0,2020,3,2020,3,2013,3,0.0,No,0.14641288433382138
A815182,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815179,Named,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Pure-Breed,Pure-Color,Intact Male,4.0,0.0,2020,3,2020,3,2016,3,0.0,No,0.14641288433382138
A815176,Named,Austin (TX),Stray,Medical,Dog,Intact Male,0.08333333333333333,Mixed-Breed,Pure-Color,Intact Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,No,0.14641288433382138
A815174,Named,Other (TX),Stray,Normal,Dog,Intact Female,1.0,Pure-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815172,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815171,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.08333333333333333,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815166,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Mixed-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A815165,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.08333333333333333,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815164,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815163,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Male,0.41666666666666663,Pure-Breed,Mixed-Color,Neutered Male,0.5,0.0,2020,3,2020,3,2019,9,0.08333333333333337,Yes,0.33444816053511706
A815162,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.08333333333333333,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815160,Unnamed,Austin (TX),Stray,Sick,Cat,Intact Male,5.0,Pure-Breed,Mixed-Color,Intact Male,5.0,1.0,2020,3,2020,3,2015,3,0.0,No,0.14641288433382138
A815158,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,7.0,Pure-Breed,Mixed-Color,Spayed Female,7.0,0.0,2020,3,2020,3,2013,3,0.0,No,0.14641288433382138
A815157,Named,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Pure-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815152,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815148,Named,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,8.0,Pure-Breed,Mixed-Color,Spayed Female,8.0,0.0,2020,3,2020,3,2012,3,0.0,No,0.14641288433382138
A815147,Named,Other (TX),Owner Surrender,Normal,Cat,Spayed Female,10.0,Pure-Breed,Pure-Color,Spayed Female,10.0,0.0,2020,3,2020,3,2010,3,0.0,No,0.14641288433382138
A815129,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815128,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815127,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815126,Named,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Pure-Breed,Pure-Color,Intact Male,4.0,0.0,2020,3,2020,3,2016,3,0.0,No,0.14641288433382138
A815125,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Cross-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815123,Named,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815122,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Cross-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815114,Unnamed,Austin (TX),Stray,Injured,Cat,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815112,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815109,Named,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,2.0,Pure-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2017,5,0.0,Yes,0.33444816053511706
A815108,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815107,Unnamed,Other (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815106,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815105,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815102,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Cross-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815101,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.25,0.0,2020,3,2020,3,2019,12,0.08333333333333334,Yes,0.33444816053511706
A815099,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Pure-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815098,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815097,Named,Austin (TX),Stray,Normal,Cat,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815096,Named,Other (TX),Stray,Normal,Dog,Spayed Female,3.0,Mixed-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A815095,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.8333333333333333,Pure-Breed,Pure-Color,Intact Female,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,No,0.14641288433382138
A815092,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,1.0,Pure-Breed,Pure-Color,Spayed Female,1.0,0.0,2020,3,2020,3,2018,9,0.0,No,0.14641288433382138
A815087,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Pure-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815086,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815085,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Female,0.41666666666666663,Mixed-Breed,Pure-Color,Spayed Female,0.5,0.0,2020,3,2020,3,2019,9,0.08333333333333337,Yes,0.33444816053511706
A815084,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Male,2.0,Mixed-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A815083,Named,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,10.0,Pure-Breed,Pure-Color,Spayed Female,10.0,0.0,2020,3,2020,3,2010,3,0.0,No,0.14641288433382138
A815082,Named,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Mixed-Breed,Mixed-Color,Neutered Male,4.0,0.0,2020,3,2020,3,2016,3,0.0,Yes,0.33444816053511706
A815081,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Female,0.41666666666666663,Mixed-Breed,Pure-Color,Spayed Female,0.5,0.0,2020,3,2020,3,2019,9,0.08333333333333337,Yes,0.33444816053511706
A815077,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815076,Named,Austin (TX),Owner Surrender,Sick,Dog,Spayed Female,5.0,Cross-Breed,Mixed-Color,Spayed Female,5.0,0.0,2020,3,2020,3,2015,3,0.0,No,0.14641288433382138
A815071,Unnamed,Austin (TX),Stray,Sick,Dog,Intact Male,0.3333333333333333,Pure-Breed,Mixed-Color,Intact Male,0.3333333333333333,0.0,2020,3,2020,3,2019,10,0.0,No,0.14641288433382138
A815070,Named,Austin (TX),Stray,Normal,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A815069,Named,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Pure-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A815052,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815048,Unnamed,Other (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Pure-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815047,Unnamed,Other (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Pure-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815045,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Cross-Breed,Pure-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815044,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Cross-Breed,Pure-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,Yes,0.33444816053511706
A815038,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A815037,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1.0,Pure-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A815034,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Mixed-Breed,Mixed-Color,Intact Female,0.25,0.0,2020,3,2020,3,2019,11,0.0,No,0.14641288433382138
A815029,Named,Austin (TX),Public Assist,Normal,Cat,Intact Female,2.0,Pure-Breed,Pure-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,1.0,Yes,0.33444816053511706
A815028,Named,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Pure-Breed,Pure-Color,Intact Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
